# Generated by Autoplot on Mon Oct 10 07:28:15 CDT 2011
# {"Proton_Density": {
#    "LABEL": "Proton Density (cm-3)",
#    "UNITS": "cm-3"
# }}
# TITLE: Proton Density (/cc)
# UNITS: cm-3
Epoch (cdfEpoch), Proton_Density (cm-3)
2003-05-19T11:23:15.876Z,    6.79
2003-05-19T11:25:46.346Z,    7.08
2003-05-19T11:28:16.817Z,    6.36
2003-05-19T11:30:47.286Z,    6.74
2003-05-19T11:33:17.754Z,    7.67
2003-05-19T11:35:48.226Z,    7.53
2003-05-19T11:38:18.695Z,    6.95
2003-05-19T11:40:49.165Z,    7.03
2003-05-19T11:43:19.632Z,    6.78
2003-05-19T11:45:50.104Z,    6.60
2003-05-19T11:48:20.574Z,    6.28
2003-05-19T11:50:51.043Z,    6.16
2003-05-19T11:53:21.512Z,    6.05
2003-05-19T11:55:51.985Z,    6.97
2003-05-19T11:58:22.454Z,    6.62
2003-05-19T12:00:52.921Z,    5.85
2003-05-19T12:03:23.392Z,    6.28
2003-05-19T12:05:53.867Z,    6.24
2003-05-19T12:08:24.334Z,    5.84
2003-05-19T12:10:54.801Z,    5.93
2003-05-19T12:13:25.270Z,    5.74
2003-05-19T12:15:55.741Z,    5.87
2003-05-19T12:18:26.209Z,    5.89
2003-05-19T12:20:56.679Z,    5.94
2003-05-19T12:23:27.147Z,    6.02
2003-05-19T12:25:57.617Z,    6.32
2003-05-19T12:28:28.086Z,    5.90
2003-05-19T12:30:58.557Z,    6.12
2003-05-19T12:33:29.027Z,    6.08
2003-05-19T12:35:59.496Z,    5.66
2003-05-19T12:38:29.967Z,    6.57
2003-05-19T12:41:00.436Z,    6.36
2003-05-19T12:43:30.909Z,    5.16
2003-05-19T12:46:01.375Z,    5.10
2003-05-19T12:48:31.846Z,    6.01
2003-05-19T12:51:02.315Z,    5.48
2003-05-19T12:53:32.785Z,    6.63
2003-05-19T12:56:03.253Z,    6.50
2003-05-19T12:58:33.726Z,    6.28
2003-05-19T13:01:04.195Z,    6.63
2003-05-19T13:03:34.664Z,    5.78
2003-05-19T13:06:05.134Z,    5.82
2003-05-19T13:08:35.604Z,    5.73
2003-05-19T13:11:06.073Z,    5.41
2003-05-19T13:13:36.544Z,    5.74
2003-05-19T13:16:07.013Z,    4.98
2003-05-19T13:18:37.486Z,    5.46
2003-05-19T13:21:07.953Z,    4.95
2003-05-19T13:23:38.422Z,    6.22
2003-05-19T13:26:08.891Z,    5.99
2003-05-19T13:28:39.361Z,    6.69
2003-05-19T13:31:09.830Z,    4.67
2003-05-19T13:33:40.300Z,    6.09
2003-05-19T13:36:10.768Z,    7.07
2003-05-19T13:38:41.239Z,    6.72
2003-05-19T13:41:11.707Z,    5.86
2003-05-19T13:43:42.180Z,    5.57
2003-05-19T13:46:12.649Z,    7.59
2003-05-19T13:48:43.117Z,    5.53
2003-05-19T13:51:13.587Z,    5.71
2003-05-19T13:53:44.057Z,    5.98
2003-05-19T13:56:14.525Z,    5.89
2003-05-19T13:58:44.996Z,    5.76
2003-05-19T14:01:15.464Z,    6.06
2003-05-19T14:03:45.935Z,    6.75
2003-05-19T14:06:16.405Z,    6.30
2003-05-19T14:08:46.875Z,    6.52
2003-05-19T14:11:17.344Z,    6.66
2003-05-19T14:13:47.815Z,    7.00
2003-05-19T14:16:18.283Z,    7.15
2003-05-19T14:18:48.753Z,    6.55
2003-05-19T14:21:19.222Z,    6.35
2003-05-19T14:23:49.691Z,    7.32
2003-05-19T14:26:20.163Z,    7.80
2003-05-19T14:28:50.631Z,    6.92
2003-05-19T14:31:21.099Z,    6.88
2003-05-19T14:33:51.570Z,    7.26
2003-05-19T14:36:22.038Z,    7.54
2003-05-19T14:38:52.507Z,    6.48
2003-05-19T14:41:22.978Z,    7.10
2003-05-19T14:43:53.446Z,    6.45
2003-05-19T14:46:23.917Z,    6.51
2003-05-19T14:48:54.387Z,    6.73
2003-05-19T14:51:24.856Z,    6.76
2003-05-19T14:53:55.323Z,    6.37
2003-05-19T14:56:25.794Z,    5.59
2003-05-19T14:58:56.261Z,    5.34
2003-05-19T15:01:26.731Z,    5.40
2003-05-19T15:03:57.204Z,    5.59
2003-05-19T15:06:27.669Z,    5.57
2003-05-19T15:08:58.141Z,    5.47
2003-05-19T15:11:28.612Z,    5.59
2003-05-19T15:13:59.080Z,    5.41
2003-05-19T15:16:29.549Z,    5.51
2003-05-19T15:19:00.020Z,    4.89
2003-05-19T15:21:30.494Z,    5.47
2003-05-19T15:24:00.961Z,    4.96
2003-05-19T15:26:31.433Z,    5.15
2003-05-19T15:29:01.902Z,    5.07
2003-05-19T15:31:32.371Z,    5.19
2003-05-19T15:34:02.838Z,    4.93
2003-05-19T15:36:33.310Z,    5.14
2003-05-19T15:39:03.781Z,    4.89
2003-05-19T15:41:34.250Z,    5.28
2003-05-19T15:44:04.721Z,    5.81
2003-05-19T15:46:35.190Z,    5.50
2003-05-19T15:49:05.659Z,    5.61
2003-05-19T15:51:36.129Z,    5.23
2003-05-19T15:54:06.599Z,    5.44
2003-05-19T15:56:37.069Z,    5.53
2003-05-19T15:59:07.538Z,    5.32
2003-05-19T16:01:38.010Z,    5.32
2003-05-19T16:04:08.479Z,    6.00
2003-05-19T16:06:38.949Z,    4.78
2003-05-19T16:09:09.418Z,    4.34
2003-05-19T16:11:39.886Z,    4.89
2003-05-19T16:14:10.356Z,    4.79
2003-05-19T16:16:40.824Z,    4.23
2003-05-19T16:19:11.309Z,    4.13
2003-05-19T16:21:41.813Z,    5.16
2003-05-19T16:24:12.321Z,    4.78
2003-05-19T16:26:42.826Z,    5.16
2003-05-19T16:29:13.329Z,    6.47
2003-05-19T16:31:43.836Z,    5.02
2003-05-19T16:34:14.343Z,    5.28
2003-05-19T16:36:44.849Z,    5.94
2003-05-19T16:39:15.353Z,    5.13
2003-05-19T16:41:45.861Z,    5.22
2003-05-19T16:44:16.365Z,    5.33
2003-05-19T16:46:46.868Z,    5.57
2003-05-19T16:49:17.376Z,    5.92
2003-05-19T16:51:47.883Z,    5.66
2003-05-19T16:54:18.389Z,    5.21
2003-05-19T16:56:48.891Z,    5.26
2003-05-19T16:59:19.396Z,    4.39
2003-05-19T17:01:49.902Z,    5.12
2003-05-19T17:04:20.405Z,    5.36
2003-05-19T17:06:50.913Z,    4.79
2003-05-19T17:09:21.418Z,    5.24
2003-05-19T17:11:51.921Z,    5.47
2003-05-19T17:14:22.431Z,    5.57
2003-05-19T17:16:52.936Z,    5.81
2003-05-19T17:19:23.443Z,    6.57
2003-05-19T17:21:53.947Z,    7.07
2003-05-19T17:24:24.454Z,    6.11
2003-05-19T17:26:54.960Z,    5.61
2003-05-19T17:29:25.464Z,    4.91
2003-05-19T17:31:55.971Z,    5.60
2003-05-19T17:34:26.475Z,    4.97
2003-05-19T17:36:56.980Z,    5.51
2003-05-19T17:39:27.485Z,    5.60
2003-05-19T17:41:57.991Z,    6.25
2003-05-19T17:44:28.497Z,    5.72
2003-05-19T17:46:59.002Z,    5.82
2003-05-19T17:49:29.511Z,    6.09
2003-05-19T17:52:00.015Z,    4.90
2003-05-19T17:54:30.521Z,    6.12
2003-05-19T17:57:01.025Z,    6.50
2003-05-19T17:59:31.530Z,    6.31
2003-05-19T18:02:02.038Z,    7.61
2003-05-19T18:04:32.544Z,    6.64
2003-05-19T18:07:03.048Z,    6.25
2003-05-19T18:09:33.554Z,    7.29
2003-05-19T18:12:04.060Z,    7.16
2003-05-19T18:14:34.564Z,    5.97
2003-05-19T18:17:05.072Z,    5.96
2003-05-19T18:19:35.575Z,    6.07
2003-05-19T18:22:06.079Z,    5.48
2003-05-19T18:24:36.587Z,    5.60
2003-05-19T18:27:07.090Z,    5.78
2003-05-19T18:29:37.600Z,    6.32
2003-05-19T18:32:08.104Z,    6.40
2003-05-19T18:34:38.611Z,    6.84
2003-05-19T18:37:09.115Z,    6.15
2003-05-19T18:39:39.623Z,    6.53
2003-05-19T18:42:10.127Z,    7.09
2003-05-19T18:44:40.634Z,    6.85
2003-05-19T18:47:11.137Z,    7.03
2003-05-19T18:49:41.644Z,    6.54
2003-05-19T18:52:12.149Z,    6.85
2003-05-19T18:54:42.652Z,    7.01
2003-05-19T18:57:13.161Z,    6.82
2003-05-19T18:59:43.666Z,    6.14
2003-05-19T19:02:14.171Z,    7.54
2003-05-19T19:04:44.675Z,    7.05
2003-05-19T19:07:15.183Z,    6.58
2003-05-19T19:09:45.687Z,    7.53
2003-05-19T19:12:16.191Z,    5.22
2003-05-19T19:14:46.698Z,    5.85
2003-05-19T19:17:17.202Z,    5.03
2003-05-19T19:19:47.710Z,    4.85
2003-05-19T19:22:18.218Z,    4.60
2003-05-19T19:24:48.722Z,    4.55
2003-05-19T19:27:19.226Z,    4.60
2003-05-19T19:29:49.729Z,    4.88
2003-05-19T19:32:20.236Z,    6.54
2003-05-19T19:34:50.742Z,    4.18
2003-05-19T19:37:21.249Z,    5.62
2003-05-19T19:39:51.754Z,    6.01
2003-05-19T19:42:22.261Z,    5.04
2003-05-19T19:44:52.767Z,    6.10
2003-05-19T19:47:23.271Z,    4.77
2003-05-19T19:49:53.777Z,    5.94
2003-05-19T19:52:24.280Z,    5.40
2003-05-19T19:54:54.790Z,    4.90
2003-05-19T19:57:25.293Z,    6.33
2003-05-19T19:59:55.800Z,    5.27
2003-05-19T20:02:26.305Z,    4.24
2003-05-19T20:04:56.810Z,    4.81
2003-05-19T20:07:27.314Z,    6.06
2003-05-19T20:09:57.823Z,    4.99
2003-05-19T20:12:28.326Z,    5.64
2003-05-19T20:14:58.831Z,    4.90
2003-05-19T20:17:29.335Z,    4.91
2003-05-19T20:19:59.842Z,    6.47
2003-05-19T20:22:30.346Z,    8.17
2003-05-19T20:25:00.852Z,    5.57
2003-05-19T20:27:31.358Z,    5.62
2003-05-19T20:30:01.863Z,    5.94
2003-05-19T20:32:32.370Z,    5.85
2003-05-19T20:35:02.876Z,    5.93
2003-05-19T20:37:33.382Z,    5.62
2003-05-19T20:40:03.887Z,    6.13
2003-05-19T20:42:34.394Z,    6.80
2003-05-19T20:45:04.895Z,    7.66
2003-05-19T20:47:35.403Z,    6.11
2003-05-19T20:50:05.906Z,    6.33
2003-05-19T20:52:36.412Z,    6.89
2003-05-19T20:55:06.918Z,    5.34
2003-05-19T20:57:37.423Z,    5.32
2003-05-19T21:00:07.927Z,    6.05
2003-05-19T21:02:38.435Z,    6.59
2003-05-19T21:05:08.941Z,    6.60
2003-05-19T21:07:39.444Z,    6.27
2003-05-19T21:10:09.952Z,    6.33
2003-05-19T21:12:40.457Z,    6.84
2003-05-19T21:15:10.961Z,    6.46
2003-05-19T21:17:41.467Z,    5.89
2003-05-19T21:20:11.973Z,    6.52
2003-05-19T21:22:42.476Z,    6.19
2003-05-19T21:25:12.983Z,    7.63
2003-05-19T21:27:43.489Z,    6.07
2003-05-19T21:30:13.994Z,    6.72
2003-05-19T21:32:44.500Z,    6.29
2003-05-19T21:35:15.005Z,    6.67
2003-05-19T21:37:45.509Z,    7.17
2003-05-19T21:40:16.015Z,    6.68
2003-05-19T21:42:46.521Z,    7.61
2003-05-19T21:45:17.028Z,    7.81
2003-05-19T21:47:47.535Z,    7.03
2003-05-19T21:50:18.040Z,    7.61
2003-05-19T21:52:48.544Z,    7.71
2003-05-19T21:55:19.052Z,    6.58
2003-05-19T21:57:49.558Z,    6.21
2003-05-19T22:00:20.062Z,    6.24
2003-05-19T22:02:50.563Z,    6.76
2003-05-19T22:05:21.070Z,    7.15
2003-05-19T22:07:51.577Z,    6.63
2003-05-19T22:10:22.084Z,    5.81
2003-05-19T22:12:52.587Z,    6.67
2003-05-19T22:15:23.093Z,    5.83
2003-05-19T22:17:53.600Z,    6.11
2003-05-19T22:20:24.107Z,    6.25
2003-05-19T22:22:54.610Z,    6.46
2003-05-19T22:25:25.115Z,    5.93
2003-05-19T22:27:55.620Z,    7.61
2003-05-19T22:30:26.126Z,    6.86
2003-05-19T22:32:56.632Z,    8.02
2003-05-19T22:35:27.135Z,    6.36
2003-05-19T22:37:57.641Z,    6.53
2003-05-19T22:40:28.149Z,    6.60
2003-05-19T22:42:58.651Z,    6.27
2003-05-19T22:45:29.155Z,    6.55
2003-05-19T22:47:59.661Z,    5.84
2003-05-19T22:50:30.165Z,    6.46
2003-05-19T22:53:00.671Z,    7.08
2003-05-19T22:55:31.177Z,    6.67
2003-05-19T22:58:01.681Z,    6.30
2003-05-19T23:00:32.187Z,    8.59
2003-05-19T23:03:02.695Z,    5.09
2003-05-19T23:05:33.201Z,    6.52
2003-05-19T23:08:03.705Z,    6.22
2003-05-19T23:10:34.212Z,    6.09
2003-05-19T23:13:04.717Z,    7.07
2003-05-19T23:15:35.222Z,    6.60
2003-05-19T23:18:05.728Z,    5.15
2003-05-19T23:20:36.235Z,    6.33
2003-05-19T23:23:06.741Z,    6.30
2003-05-19T23:25:37.245Z,    6.09
2003-05-19T23:28:07.751Z,    7.19
2003-05-19T23:30:38.256Z,    7.68
2003-05-19T23:33:08.761Z,    7.14
2003-05-19T23:35:39.268Z,    7.70
2003-05-19T23:38:09.773Z,    6.14
2003-05-19T23:40:40.280Z,    6.28
2003-05-19T23:43:10.787Z,    6.66
2003-05-19T23:45:41.292Z,    6.50
2003-05-19T23:48:11.798Z,    5.25
2003-05-19T23:50:42.303Z,    6.41
2003-05-19T23:53:12.811Z,    6.52
2003-05-19T23:55:43.317Z,    6.02
2003-05-19T23:58:13.819Z,    6.74
2003-05-20T00:00:44.327Z,    6.44
2003-05-20T00:03:14.833Z,    6.26
2003-05-20T00:05:45.337Z,    5.76
2003-05-20T00:08:15.841Z,    7.91
2003-05-20T00:10:46.345Z,    6.08
2003-05-20T00:13:16.853Z,    6.38
2003-05-20T00:15:47.358Z,    7.34
2003-05-20T00:18:17.860Z,    5.96
2003-05-20T00:20:48.367Z,    8.33
2003-05-20T00:23:18.875Z,    6.06
2003-05-20T00:25:49.382Z,    6.54
2003-05-20T00:28:19.884Z,    6.74
2003-05-20T00:30:50.390Z,    7.87
2003-05-20T00:33:20.895Z,    6.37
2003-05-20T00:35:51.403Z,    6.15
2003-05-20T00:38:21.906Z,    6.30
2003-05-20T00:40:52.409Z,    6.00
2003-05-20T00:43:22.917Z,    6.71
2003-05-20T00:45:53.423Z,    5.68
2003-05-20T00:48:23.927Z,    7.16
2003-05-20T00:50:54.433Z,    6.45
2003-05-20T00:53:24.940Z,    5.70
2003-05-20T00:55:55.443Z,    6.51
2003-05-20T00:58:25.946Z,    5.68
2003-05-20T01:00:56.455Z,    6.00
2003-05-20T01:03:26.959Z,    6.61
2003-05-20T01:05:57.463Z,    6.13
2003-05-20T01:08:27.971Z,    6.24
2003-05-20T01:10:58.476Z,    5.82
2003-05-20T01:13:28.984Z,    6.63
2003-05-20T01:15:59.487Z,    8.73
2003-05-20T01:18:29.994Z,    6.40
2003-05-20T01:21:00.497Z,    6.67
2003-05-20T01:23:31.002Z,    6.47
2003-05-20T01:26:01.506Z,    6.79
2003-05-20T01:28:32.014Z,    5.83
2003-05-20T01:31:02.518Z,    6.62
2003-05-20T01:33:33.025Z,    6.34
2003-05-20T01:36:03.527Z,    6.37
2003-05-20T01:38:34.037Z,    6.36
2003-05-20T01:41:04.536Z,    6.34
2003-05-20T01:43:35.046Z,    6.36
2003-05-20T01:46:05.552Z,    6.37
2003-05-20T01:48:36.056Z,    6.62
2003-05-20T01:51:06.563Z,    6.67
2003-05-20T01:53:37.067Z,    6.64
2003-05-20T01:56:07.573Z,    6.49
2003-05-20T01:58:38.079Z,    6.11
2003-05-20T02:01:08.580Z,    6.50
2003-05-20T02:03:39.088Z,    5.75
2003-05-20T02:06:09.593Z,    5.68
2003-05-20T02:08:40.100Z,    6.12
2003-05-20T02:11:10.603Z,    5.34
2003-05-20T02:13:41.109Z,    6.25
2003-05-20T02:16:11.614Z,    5.84
2003-05-20T02:18:42.121Z,    6.28
2003-05-20T02:21:12.626Z,    6.06
2003-05-20T02:23:43.130Z,    6.20
2003-05-20T02:26:13.638Z,    6.20
2003-05-20T02:28:44.143Z,    5.27
2003-05-20T02:31:14.649Z,    5.43
2003-05-20T02:33:45.150Z,    6.04
2003-05-20T02:36:15.658Z,    6.64
2003-05-20T02:38:46.166Z,    6.37
2003-05-20T02:41:16.667Z,    5.95
2003-05-20T02:43:47.173Z,    7.39
2003-05-20T02:46:17.678Z,    5.52
2003-05-20T02:48:48.183Z,    6.06
2003-05-20T02:51:18.687Z,    6.00
2003-05-20T02:53:49.193Z,    6.73
2003-05-20T02:56:19.701Z,    6.07
2003-05-20T02:58:50.206Z,    5.98
2003-05-20T03:01:20.711Z,    6.20
2003-05-20T03:03:51.216Z,    5.72
2003-05-20T03:06:21.722Z,    6.16
2003-05-20T03:08:52.228Z,    5.96
2003-05-20T03:11:22.734Z,    6.03
2003-05-20T03:13:53.237Z,    5.89
2003-05-20T03:16:23.741Z,    5.73
2003-05-20T03:18:54.249Z,    6.59
2003-05-20T03:21:24.755Z,    6.44
2003-05-20T03:23:55.259Z,    5.89
2003-05-20T03:26:25.762Z,    5.66
2003-05-20T03:28:56.268Z,    6.08
2003-05-20T03:31:26.774Z,    5.88
2003-05-20T03:33:57.278Z,    6.08
2003-05-20T03:36:27.784Z,    5.82
2003-05-20T03:38:58.288Z,    7.23
2003-05-20T03:41:28.795Z,    7.86
2003-05-20T03:43:59.301Z,    6.63
2003-05-20T03:46:29.804Z,    6.97
2003-05-20T03:49:00.311Z,    6.99
2003-05-20T03:51:30.815Z,    6.44
2003-05-20T03:54:01.320Z,    5.22
2003-05-20T03:56:31.826Z,    6.20
2003-05-20T03:59:02.330Z,    6.10
2003-05-20T04:01:32.835Z,    6.13
2003-05-20T04:04:03.341Z,    5.97
2003-05-20T04:06:33.846Z,    6.01
2003-05-20T04:09:04.352Z,    6.22
2003-05-20T04:11:34.856Z,    5.97
2003-05-20T04:14:05.359Z,    6.32
2003-05-20T04:16:35.867Z,    6.37
2003-05-20T04:19:06.375Z,    6.42
2003-05-20T04:21:36.878Z,    6.57
2003-05-20T04:24:07.382Z,    6.82
2003-05-20T04:26:37.887Z,    6.84
2003-05-20T04:29:08.393Z,    6.58
2003-05-20T04:31:38.899Z,    6.60
2003-05-20T04:34:09.404Z,    6.52
2003-05-20T04:36:39.909Z,    6.50
2003-05-20T04:39:10.411Z,    6.13
2003-05-20T04:41:40.918Z,    6.28
2003-05-20T04:44:11.424Z,    6.27
2003-05-20T04:46:41.927Z,    6.54
2003-05-20T04:49:12.433Z,    5.96
2003-05-20T04:51:42.938Z,    6.53
2003-05-20T04:54:13.442Z,    6.13
2003-05-20T04:56:43.950Z,    6.15
2003-05-20T04:59:14.454Z,    6.96
2003-05-20T05:01:44.959Z,    5.98
2003-05-20T05:04:15.466Z,    5.90
2003-05-20T05:06:45.968Z,    5.67
2003-05-20T05:09:16.474Z,    5.52
2003-05-20T05:11:46.980Z,    5.75
2003-05-20T05:14:17.483Z,    6.62
2003-05-20T05:16:47.990Z,    6.47
2003-05-20T05:19:18.496Z,    5.65
2003-05-20T05:21:48.998Z,    5.72
2003-05-20T05:24:19.503Z,    5.35
2003-05-20T05:26:50.007Z,    5.22
2003-05-20T05:29:20.514Z,    6.14
2003-05-20T05:31:51.018Z,    5.80
2003-05-20T05:34:21.524Z,    5.62
2003-05-20T05:36:52.030Z,    4.06
2003-05-20T05:39:22.531Z,    5.03
2003-05-20T05:41:53.038Z,    5.18
2003-05-20T05:44:23.544Z,    6.73
2003-05-20T05:46:54.049Z,    6.20
2003-05-20T05:49:24.551Z,    7.03
2003-05-20T05:51:55.058Z,    6.32
2003-05-20T05:54:25.562Z,    5.69
2003-05-20T05:56:56.066Z,    6.00
2003-05-20T05:59:26.571Z,    4.95
2003-05-20T06:01:57.076Z,    5.60
2003-05-20T06:04:27.582Z,    5.97
2003-05-20T06:06:58.086Z,    5.59
2003-05-20T06:09:28.591Z,    5.87
2003-05-20T06:11:59.093Z,    5.69
2003-05-20T06:14:29.601Z,    5.33
2003-05-20T06:17:00.107Z,    5.13
2003-05-20T06:19:30.610Z,    5.32
2003-05-20T06:22:01.117Z,    5.01
2003-05-20T06:24:31.620Z,    5.68
2003-05-20T06:27:02.126Z,    5.48
2003-05-20T06:29:32.631Z,    5.29
2003-05-20T06:32:03.136Z,    4.99
2003-05-20T06:34:33.640Z,    5.59
2003-05-20T06:37:04.145Z,    4.85
2003-05-20T06:39:34.650Z,    5.26
2003-05-20T06:42:05.155Z,    5.41
2003-05-20T06:44:35.658Z,    5.46
2003-05-20T06:47:06.164Z,    5.23
2003-05-20T06:49:36.667Z,    5.69
2003-05-20T06:52:07.173Z,    5.73
2003-05-20T06:54:37.680Z,    5.69
2003-05-20T06:57:08.184Z,    5.20
2003-05-20T06:59:38.687Z,    6.21
2003-05-20T07:02:09.194Z,    5.16
2003-05-20T07:04:39.698Z,    5.42
2003-05-20T07:07:10.200Z,    5.36
2003-05-20T07:09:40.707Z,    5.97
2003-05-20T07:12:11.212Z,    5.41
2003-05-20T07:14:41.718Z,    5.60
2003-05-20T07:17:12.222Z,    5.38
2003-05-20T07:19:42.728Z,    5.71
2003-05-20T07:22:13.232Z,    5.41
2003-05-20T07:24:43.735Z,    5.52
2003-05-20T07:27:14.240Z,    5.37
2003-05-20T07:29:44.742Z,    4.51
2003-05-20T07:32:15.250Z,    5.67
2003-05-20T07:34:45.756Z,    5.46
2003-05-20T07:37:16.261Z,    6.10
2003-05-20T07:39:46.765Z,    6.53
2003-05-20T07:42:17.273Z,    5.70
2003-05-20T07:44:47.775Z,    5.63
2003-05-20T07:47:18.279Z,    5.70
2003-05-20T07:49:48.785Z,    5.64
2003-05-20T07:52:19.290Z,    6.53
2003-05-20T07:54:49.794Z,    6.21
2003-05-20T07:57:20.297Z,    5.87
2003-05-20T07:59:50.804Z,    5.52
2003-05-20T08:02:21.307Z,    5.72
2003-05-20T08:04:51.813Z,    5.74
2003-05-20T08:07:22.317Z,    6.19
2003-05-20T08:09:52.820Z,    5.35
2003-05-20T08:12:23.327Z,    5.99
2003-05-20T08:14:53.832Z,    6.43
2003-05-20T08:17:24.335Z,    5.42
2003-05-20T08:19:54.840Z,    5.70
2003-05-20T08:22:25.346Z,    5.93
2003-05-20T08:24:55.850Z,    6.45
2003-05-20T08:27:26.356Z,    6.70
2003-05-20T08:29:56.862Z,    6.65
2003-05-20T08:32:27.366Z,    5.91
2003-05-20T08:34:57.869Z,    6.20
2003-05-20T08:37:28.372Z,    5.47
2003-05-20T08:39:58.876Z,    5.73
2003-05-20T08:42:29.383Z,    5.64
2003-05-20T08:44:59.888Z,    6.18
2003-05-20T08:47:30.392Z,    6.42
2003-05-20T08:50:00.896Z,    5.85
2003-05-20T08:52:31.401Z,    5.26
2003-05-20T08:55:01.903Z,    6.16
2003-05-20T08:57:32.411Z,    4.65
2003-05-20T09:00:02.914Z,    5.14
2003-05-20T09:02:33.420Z,    4.62
2003-05-20T09:05:03.923Z,    5.47
2003-05-20T09:07:34.429Z,    5.78
2003-05-20T09:10:04.935Z,    5.60
2003-05-20T09:12:35.439Z,    6.11
2003-05-20T09:15:05.941Z,    6.95
2003-05-20T09:17:36.445Z,    5.08
2003-05-20T09:20:06.948Z,    5.62
2003-05-20T09:22:37.456Z,    5.31
2003-05-20T09:25:07.960Z,    5.26
2003-05-20T09:27:38.466Z,    5.39
2003-05-20T09:30:08.972Z,    5.70
2003-05-20T09:32:39.474Z,    5.47
2003-05-20T09:35:09.981Z,    5.63
2003-05-20T09:37:40.483Z,    5.34
2003-05-20T09:40:10.986Z,    6.10
2003-05-20T09:42:41.492Z,    6.07
2003-05-20T09:45:11.998Z,    6.07
2003-05-20T09:47:42.504Z,    5.30
2003-05-20T09:50:13.010Z,    5.14
2003-05-20T09:52:43.513Z,    5.19
2003-05-20T09:55:14.018Z,    5.11
2003-05-20T09:57:44.522Z,    4.85
2003-05-20T10:00:15.026Z,    5.48
2003-05-20T10:02:45.532Z,    5.77
2003-05-20T10:05:16.033Z,    5.24
2003-05-20T10:07:46.539Z,    4.94
2003-05-20T10:10:17.047Z,    4.96
2003-05-20T10:12:47.551Z,    4.61
2003-05-20T10:15:18.051Z,    4.05
2003-05-20T10:17:48.560Z,    4.06
2003-05-20T10:20:19.064Z,    4.14
2003-05-20T10:22:49.569Z,    4.03
2003-05-20T10:25:20.074Z,    4.14
2003-05-20T10:27:50.576Z,    4.05
2003-05-20T10:30:21.084Z,    4.01
2003-05-20T10:32:51.588Z,    4.57
2003-05-20T10:35:22.092Z,    4.75
2003-05-20T10:37:52.595Z,    4.05
2003-05-20T10:40:23.102Z,    6.19
2003-05-20T10:42:53.606Z,    6.15
2003-05-20T10:45:24.110Z,    5.60
2003-05-20T10:47:54.614Z,    6.01
2003-05-20T10:50:25.119Z,    5.65
2003-05-20T10:52:55.624Z,    6.51
2003-05-20T10:55:26.129Z,    6.35
2003-05-20T10:57:56.634Z,    6.36
2003-05-20T11:00:27.136Z,    5.98
2003-05-20T11:02:57.644Z,    6.02
2003-05-20T11:05:28.150Z,    5.73
2003-05-20T11:07:58.653Z,    5.88
2003-05-20T11:10:29.157Z,    6.80
2003-05-20T11:12:59.662Z,    6.14
2003-05-20T11:15:30.168Z,    6.25
2003-05-20T11:18:00.669Z,    6.39
2003-05-20T11:20:31.178Z,    6.21
2003-05-20T11:23:01.681Z,    5.97
2003-05-20T11:25:32.187Z,    5.67
2003-05-20T11:28:02.690Z,    7.62
2003-05-20T11:30:33.194Z,    6.99
2003-05-20T11:33:03.700Z,    8.45
2003-05-20T11:35:34.200Z,    6.86
2003-05-20T11:38:04.709Z,    5.81
2003-05-20T11:40:35.212Z,    5.79
2003-05-20T11:43:05.717Z,    6.67
2003-05-20T11:45:36.223Z,    5.86
2003-05-20T11:48:06.729Z,    5.70
2003-05-20T11:50:37.232Z,    5.46
2003-05-20T11:53:07.737Z,    5.37
2003-05-20T11:55:38.242Z,    5.97
2003-05-20T11:58:08.746Z,    7.09
2003-05-20T12:00:39.250Z,    6.57
2003-05-20T12:03:09.757Z,    6.78
2003-05-20T12:05:40.261Z,    6.54
2003-05-20T12:08:10.765Z,    7.16
2003-05-20T12:10:41.273Z,    6.61
2003-05-20T12:13:11.778Z,    6.23
2003-05-20T12:15:42.284Z,    5.26
2003-05-20T12:18:12.787Z,    7.01
2003-05-20T12:20:43.291Z,    6.87
2003-05-20T12:23:13.797Z,    6.71
2003-05-20T12:25:44.299Z,    7.33
2003-05-20T12:28:14.803Z,    5.44
2003-05-20T12:30:45.310Z,    5.93
2003-05-20T12:33:15.813Z,    6.48
2003-05-20T12:35:46.318Z,    6.91
2003-05-20T12:38:16.822Z,    8.02
2003-05-20T12:40:47.328Z,    6.66
2003-05-20T12:43:17.833Z,    6.67
2003-05-20T12:45:48.339Z,    5.73
2003-05-20T12:48:18.840Z,    6.07
2003-05-20T12:50:49.345Z,    6.74
2003-05-20T12:53:19.850Z,    5.59
2003-05-20T12:55:50.355Z,    7.57
2003-05-20T12:58:20.860Z,    6.27
2003-05-20T13:00:51.366Z,    6.19
2003-05-20T13:03:21.870Z,    6.37
2003-05-20T13:05:52.374Z,    7.07
2003-05-20T13:08:22.879Z,    6.60
2003-05-20T13:10:53.382Z,    6.18
2003-05-20T13:13:23.888Z,    5.25
2003-05-20T13:15:54.389Z,    6.42
2003-05-20T13:18:24.901Z,    5.90
2003-05-20T13:20:55.400Z,    6.01
2003-05-20T13:23:25.909Z,    5.54
2003-05-20T13:25:56.412Z,    5.45
2003-05-20T13:28:26.918Z,    5.65
2003-05-20T13:30:57.421Z,    5.64
2003-05-20T13:33:27.925Z,    5.47
2003-05-20T13:35:58.430Z,    5.34
2003-05-20T13:38:28.937Z,    5.71
2003-05-20T13:40:59.440Z,    6.02
